T13817	Guatteria guentheri Diels
T13818	Philodendron buchtienii K.Krause
T13819	Guatteria hirsuta Ruiz & Pav.
T13820	Aspilia helianthoides (Schumach. & Thonn.) Oliv. & Hiern
T13821	Guatteria hilariana f. angustifolia Schltdl.
T13822	Anthemis cotula L.
T13823	Guatteria hilariana f. latifolia Schltdl.
T13824	Artemisia abyssinica A.Rich.
T13825	Guatteria hilariana var. latifolia Mart.
T13826	Guatteria grandiflora Donn.Sm.
T13827	Aspilia kotschyi (Hochst.) Oliv.
T13828	Atractylis carduus (Forssk.) C.Chr.
T13829	Grias peruviana Miers
T13830	Eschweilera boltenii Mori
T13831	Eschweilera krukovii A.C.Sm.
T13832	Chytroma tessmannii R.Knuth
T13833	Adenostemma caffrum DC.
T13834	Ichnanthus montanus Mez
T13835	Panicum januarium Mez
T13836	Thecophyllum singuliflorum Mez & Wercklé
T13837	Thecophyllum stenophyllum Mez & Wercklé
T13838	Panicum kegelii Steud.
T13839	Lecythis amara subsp. aurantiaca Mori
T13840	Panicum junceum Nees
T13841	Panicum lacustre Hitchc. & Ekman
T13842	Couratari reticulata A.C.Sm.
T13843	Vellozia dawsonii L.B.Sm.
T13844	Panicum kappleri Steud.
T13845	Vellozia sellowii Seub.
T13846	Panicum lentigerum J.Presl
T13847	Vellozia leptophylla Seub.
T13848	Panicum leucophaeum Kunth
T13849	Vellozia seubertiana Goethart & Henrard
T13850	Panicum leiocarpon Spreng.
T13851	Vellozia maudeana R.E.Schult.
T13852	Hugueninia tanacetifolia (L.) Rchb.
T13853	Vellozia sessilis L.B.Sm. ex Mello-Silva
T13854	Hugueninia tanacetifolia subsp. suffruticosa (Coste & Soulie) P.W.Ball
T13855	Hymenophysa pubescens C.A.Mey.
T13856	Vellozia cachimbensis L.B.Sm.
T13857	Vellozia tubiflora (A.Rich.) Kunth
T13858	Vellozia punctulata Seub.
T13859	Helicostylis asperifolia Ducke
T13860	Hesperis tristis L.
T13861	Helicostylis tovarensis (Klotzsch & H.Karst.) C.C.Berg
T13862	Helianthostylis sprucei Baill.
T13863	Helicostylis elegans (J.F.Macbr.) C.C.Berg
T13864	Iberis bubani Deville
T13865	Viburnum odoratissimum Ker Gawl.
T13866	Lonicera maackii (Rupr.) Maxim.
T13867	Helicostylis tomentosa (Poepp. & Endl.) Rusby
T13868	Hedyotis vestita
T13869	Helicostylis heterotricha Ducke
T13870	Hedyotis vestita var. lutescens
T13871	Ficus tobagensis Urb.
T13872	Ficus velutina Willd.
T13873	Nectandra porphyria Griseb.
T13874	Phoebe oleifolia Mez
T13875	Phoebe neurophylla Mez & Pittier
T13876	Grevillea patentiloba
T13877	Phoebe bourgeauviana Mez
T13878	Phoebe heterotepala Mez
T13879	Erophila boerhaavii var. vindobonensis O.E.Schulz
T13880	Erophila boerhaavii var. linearifolia O.E.Schulz
T13881	Draba carnosula O.E.Schulz
T13882	Draba caroliniana var. micrantha (Nutt. ex Torr. & A.Gray) A.Gray
T13883	Persea pachypoda Mez
T13884	Laurus heteranthera Ruiz & Pav.
T13885	Phoebe maynensis Nees
T13886	Draba gilgiana Muschl.
T13887	Dillenia ovalifolia var. sericea Hoogland
T13888	Draba inflata H.C.Watson
T13889	Draba verna var. crassicarpa Wirtg.
T13890	Hibbertia stricta var. fruticosa Domin
T13891	Hibbertia gilgiana Diels
T13892	Tetracera elmeri Merr.
T13893	Cephalaria microcephala Boiss.
T13894	Draba praecox Steven
T13895	Erophila praecox var. virescens (Jord.) O.E.Schulz
T13896	Dichapetalum beccarianum Ridl.
T13897	Paullinia mexiae Steyerm.
T13898	Dillenia nalagi Hoogland
T13899	Serjania scopulifera Radlk.
T13900	Urvillea uniloba var. debilis F.A.Barkley
T13901	Cephalaria hirsuta Stapf
T13902	Lucuma validinervis Sleumer
T13903	Pouteria mattogrossensis (Pilg.) Baehni
T13904	Heliamphora ionasi Maguire
T13905	Philodendron hebetatum Croat & Grayum var. hebetatum
T13906	Philodendron ligulatum var. heraclioanum (Schott) Croat
T13907	Urvillea uniloba Radlk.
T13908	Chrysophyllum lucentifolium subsp. pachycarpum Pires & T.D.Penn.
T13909	Philodendron lazorii Croat
T13910	Philodendron inaequilaterum Liebm.
T13911	Labatia hotteana Urb. & Ekman
T13912	Pouteria ucuqui Pires & R.E.Schult.
T13913	Philodendron heleniae Croat
T13914	Philodendron coerulescens Engl.
T13915	Begonia fruticosa (Klotzsch) A.DC.
T13916	Bromus hordeaceus subsp. bicuspis Hohla & H. Scholz
T13917	Bombax cyathophorum K.Schum.
T13918	Philodendron ligulatum var. ovatum (Schott) Croat
T13919	Tabebuia ricardii M.Mejia
T13920	Philodendron lentii Croat & Grayum
T13921	Tabebuia nivea Alain
T13922	Philodendron guatemalense Engl.
T13923	Piper antirheumaticum Trel.
T13924	Piper albozonatum C.DC.
T13925	Quararibea gomeziana W.S.Alverson
T13926	Bombacopsis patinoi Dugand & A.Robbyns
T13927	Tabebuia schumanniana Urb.
T13928	Piper avelini Trel.
T13929	Tabebuia pulverulenta Urb.
T13930	Tabebuia pulcherrima Sandwith
T13931	Piper augustum Rudge
T13932	Piper arbori-occupans Trel.
T13933	Piper arieianum C.DC.
T13934	Draba cinerea Adams
T13935	Piper alluvicola C.DC.
T13936	Piper albidiflorum C.DC.
T13937	Draba chamissoni G.Don
T13938	Draba cretica var. sphaciotica Halaczy
T13939	Piper balbisianum C.DC.
T13940	Piper asterotrichum C.DC.
T13941	Draba cholaensis W.W.Sm.
T13942	Coccoloba pallida C.Wright
T13943	Draba chamissoni f. borborogussumica O.E.Schulz
T13944	Coccoloba paraguariensis Lindau
T13945	Piper bourgeaui var. perexasperatum Trel.
T13946	Draba cinerea var. kamtschatica (Regel) O.E.Schulz
T13947	Draba crassifolia Graham
T13948	Draba cretica Boiss. & Heldr.
T13949	Pitcairnia mirabilis Mez
T13950	Piper borucanum C.DC.
T13951	Coccoloba lineari-lanceolata O.C.Schmidt
T13952	Piper bernouillii C.DC.
T13953	Puya hauthalii Mez
T13954	Piper bicaudatum Trel.
T13955	Solanum montanum L.
T13956	Coccoloba paraensis Meisn.
T13957	Solanum pinnatum
T13958	Stemodia hyptoides Cham. & Schltdl.
T13959	Puya hofstenii
T13960	Puya micrantha
T13961	Physocalyx rhinanthoides Cham.
T13962	Scoparia flava Cham. & Schltdl.
T13963	Solanum paposanum Phil.
T13964	Esterhazya triflora R.B.Moura & R.J.V.Alves
T13965	Rollinia cuspidata Martius
T13966	Pseudoxandra coriacea R.E.Fr.
T13967	Maurandella hederaefolia Rothm.
T13968	Cymbopetalum steinbachii Diels
T13969	Rollinia centrantha R.E.Fr.
T13970	Rollinia cardiantha Diels
T13971	Begonia echinosepala Regel
T13972	Begonia edmundoi Brade
T13973	Pseudoxandra leiophylla (Diels) R.E.Fr.
T13974	Pseudoxandra polyphleba (Diels) R.E.Fr.
T13975	Rollinia calcarata R.E.Fr.
T13976	Centropogon suberianthus A.B.Aubert
T13977	Begonia extensa L.B. Sm. & B.G. Schub.
T13978	Centropogon rufus E.Wimm.
T13979	Centropogon auratus E.Wimm.
T13980	Centropogon salviaeformis A.Zahlbr.
T13981	Centropogon pulcher A.Zahlbr.
T13982	Rubus rimbachii Melchior & Schaeffer
T13983	Rubus extensus Fritsch
T13984	Rubus megaphyllus Melchior & Schaeffer
T13985	Centropogon silvaticus E.Wimm.
T13986	Centropogon solanifolius var. inconstans E.Wimm.
T13987	Rubus coriifolius Liebm.
T13988	Centropogon semperflorens E.Wimm.
T13989	Matthiola undulata Kuntze
T13990	Rubus chinothyrsus Melch. & Schaeff.
T13991	Matthiola x incana (L.) W.T. Aiton
T13992	Matthiola x bicornis (Sibth. & Sm.) DC.
T13993	Rubus nubigenus Kunth
T13994	Rubus helioscopus Focke
T13995	Rubus novogranatensis Aspl.
T13996	Hesperis tatarica Pall.
T13997	Rubus glabratus Kunth
T13998	Matthiola x tricuspidata
T13999	Matthiola incano-sinuata Klotzsch
T14000	Hesperis tricuspidata L.
T14001	Maburea trinervis Maas
T14002	Heisteria silvianii Schwacke
T14003	Matthiola sinuata (L.) R.Br.
T14004	Heisteria salicifolia Engl.
T14005	Matthiola stoddartii Bunge
T14006	Heisteria scandens Ducke
T14007	Heisteria fatoensis Standl.
T14008	Rosularia subspicata (Freyn & Sint.) Boriss.
T14009	Heisteria spruceana Engl.
T14010	Rosularia sempervivum subsp. kurdica Eggli
T14011	Rosularia modesta (Bornm.) Jansson
T14012	Rosularia haussknechtii (Boissier & Reuter) A.Berger
T14013	Cleome gardneri Briq.
T14014	Sedum acre var. degenianum Domin
T14015	Cleome longipes DC.
T14016	Cleome glandulosa Ruiz & Pav. ex DC.
T14017	Sedum acre L.
T14018	Cleome bangiana Gilg ex Heilborn
T14019	Rosularia sempervivum subsp. pestalozzae (Boiss.) Eggli
T14020	Rosularia modesta (Bornm.) Jenssen var. modesta
T14021	Piper heterophyllum Ruiz & Pav.
T14022	Cleome chlorantha Ule
T14023	Cleome moritziana Klotzsch ex Eichler
T14024	Cleome magnifica Briq.
T14025	Dieffenbachia hammelii Croat & Grayum
T14026	Cleome longifolia Presl
T14027	Piper glabrilimbum C.DC.
T14028	Piper guanaianum C.DC.
T14029	Arabis pachyrhiza Kar. & Kir.
T14030	Piper guayranum C.DC.
T14031	Piper guabinachanum Trel.
T14032	Piper griseocaule Trel.
T14033	Ricotia sinuata Boiss. & Heldr.
T14034	Ricotia cretica Boiss. & Heldr.
T14035	Ricotia carnosula Boiss. & Heldr.
T14036	Saxofridericia aculeata Koern.
T14037	Schoenocephalium teretifolium Maguire
T14038	Spathanthus bicolor Ducke
T14039	Arabis resediflora Kunth
T14040	Nasturtium orizabae Schltdl. & Cham.
T14041	Romanschulzia turritoides (Loes.) O.E.Schulz
T14042	Romanschulzia resediflora var. lasiocarpa O.E.Schulz
T14043	Arabis macloviana Hook.
T14044	Rapatea yapacana Maguire
T14045	Rapatea ulei Pilger
T14046	Schoenocephalium martianum Seub.
T14047	Schoenocephalium cucullalium Maguire
T14048	Polygonum acanthophyllum Lindau
T14049	Stegolepis guianensis Klotzsch ex Koern.
T14050	Polygonum bettfreundianum Lindau
T14051	Muehlenbeckia volcanica (Benth.) Endl.
T14052	Abromeitiella abstrusa A.Cast.
T14053	Abromeitiella brevifolia (Griseb.) A.Cast.
T14054	Muehlenbeckia tiliifolia var. glabra J.Brandbyge
T14055	Polygonum amphibium var. muehlenbergii Meisn. in DC.
T14056	Podopterus cordifolius Rose & Standl.
T14057	Podopterus mexicanus Humb. & Bonpl.
T14058	Deuterocohnia strobilifera
T14059	Carex mannii E.A.Bruce subsp. mannii
T14060	Carex aethiopica Schkuhr
T14061	Carex petitiana
T14062	Solanum heterantherum Witasek ex Reiche
T14063	Cardamine mexicana
T14064	Sisymbrium hispanicum Jacq.
T14065	Sisymbrium heteromallum f. dahuricum (Turcz. ex Fourn.) Glehn ap. Maxim.
T14066	Sisymbrium contortum Cav.
T14067	Alliaria brachycarpa M.Bieb.
T14068	Sisymbrium laxiflorum Boiss.
T14069	Acanthocardamum erinaceum Thell.
T14070	Sisymbrium irio L.
T14071	Sisymbrium gallicum Willd.
T14072	Sisymbrium glabrum Willd.
T14073	Furcraea occidentalis Trel.
T14074	Yucca mixtecana García-Mend.
T14075	Beschorneria septentrionalis García-Mend.
T14076	Furcraea andina Trel.
T14077	Agave underwoodii Trel.
T14078	Beschorneria calcicola García-Mend.
T14079	Agave vestita S.Watson
T14080	Dioscorea choriandra Uline
T14081	Dioscorea composita Hemsl.
T14082	Beschorneria yuccoides K.Koch
T14083	Dioscorea coriacea Humb. & Bonpl. ex Willd.
T14084	Dioscorea congestiflora R.Knuth
T14085	Dioscorea conzattii R.Knuth
T14086	Dioscorea convolvulacea Cham. & Schltdl.
T14087	Catopsis compacta Mez
T14088	Catopsis juncifolia Mez & Wercklé
T14089	Catopsis berteroniana (Schult. & Schult.f.) Mez
T14090	Catopsis aloides Schltdl. & Cham.
T14091	Catopsis nutans var. wawranea (Mez) Palaci
T14092	Catopsis nutans (Sw.) Griseb.
T14093	Catopsis hahnii Baker
T14094	Catopsis bakeri Mez
T14095	Nemastylis seleriana Loes.
T14096	Cypella herrerae Diels ex R.C.Foster
T14097	Cypella hoppii Diels ex Macb.
T14098	Sisyrinchium bakeri Klatt
T14099	Sisyrinchium congestum Klatt
T14100	Catopsis sessiliflora f. werckleana (Mez) Palaci
T14101	Calydorea azurea Klatt
T14102	Eriocaulon bisumbellatum Steud.
T14103	Cunila microcephala Benth.
T14104	Symphyostemon album Kraenzl.
T14105	Cunila incisa Benth.
T14106	Cunila incana Benth.
T14107	Cecropia polystachya Trécul
T14108	Clarisia ilicifolia (Spreng.) Lanj. & Rossberg
T14109	Coussapoa asperifolia Trécul
T14110	Coussapoa asperifolia subsp. magnifolia (Trécul) R.W.A.P.Akkermans & C.C.Berg
T14111	Draba depressa Hook.f.
T14112	Draba discoidea f. minor Wedd.
T14113	Cunila fasciculata Benth.
T14114	Draba depressa var. radicata (Hook.f.) O.E.Schulz
T14115	Draba farsetioides Linden, Planch. & Sprague
T14116	Draba discoidea Wedd.
T14117	Draba atuelica Chod. & Wilcz.
T14118	Draba cryptantha Hook.f.
T14119	Draba cuzcoensis O.E.Schulz
T14120	Hesperis subsinuata Borbás
T14121	Hesperis rechingeri (F.Dvorák) Kit Tan & Suda
T14122	Hesperis multicaulis Boiss.
T14123	Hesperis matronalis subsp. nivea (Baumg.) Kulcz.
T14124	Hesperis novakii Dvorak
T14125	Hesperis kuerschneri Parolly & Kit Tan
T14126	Hesperis khorasanica Rech.f. & Aellen
T14127	Ptilotrichum canescens (DC.) C.A.Mey.
T14128	Pugionium cornutum Gaertn.
T14129	Ptilotrichum strigulosum Kunze
T14130	Ptilotrichum reverchonii Degen & Hervier
T14131	Iberis cappadocicum Willd.
T14132	Redowskia sophiifolia Cham. & Schltdl.
T14133	Raphanus raphanistrum L.
T14134	Braya uniflora Hook.f.
T14135	Pugionium dolabratum Maxim.
T14136	Antidesma cinnamomifolium Pax & K.Hoffm.
T14137	Aporosa antennifera Airy Shaw
T14138	Rhammatophyllum macrorrhizum (Kar. et Kin) O.E.Schulz
T14139	Aporosa caloneura Airy Shaw
T14140	Aporosa acuminatissima Merr.
T14141	Centropogon trachyanthus E.Wimm.
T14142	Centropogon weberbaueri Zahlbr.
T14143	Centropogon yungasensis Britton
T14144	Lobelia aguana E.Wimm.
T14145	Centropogon umbrosus E.Wimm.
T14146	Centropogon vimineus E.Wimm.
T14147	Erysimum linifolium J.Gay
T14148	Erysimum linariaefolium Tausch
T14149	Erysimum limprichtii O.E.Schulz
T14150	Erysimum montosicolum Jord.
T14151	Erysimum moesiacum Vel.
T14152	Erysimum metlesicsii Polatschek
T14153	Cheiranthus linifolius Pers.
T14154	Erysimum krendlii A.Polatschek
T14155	Erysimum inconspicuum (S.Watson) MacMill.
T14156	Centropogon ventanensis B.A.Stein
T14157	Coccoloba tenuiflora Lindau
T14158	Coccoloba tiliacea Lindau
T14159	Coccoloba trianaei Lindau
T14160	Coccoloba samanensis O.C.Schmidt
T14161	Coccoloba schwackeana Lindau
T14162	Coccoloba sparsifolia Lindau
T14163	Coccoloba troyana Urb.
T14164	Coccoloba ramosissima Wedd.
T14165	Coccoloba laxiflora Lindau
T14166	Coccoloba retusa Griseb.
T14167	Coccoloba parviflora Schott
T14168	Coccoloba pilonis Urb.
T14169	Coccoloba retirensis R.A.Howard
T14170	Coccoloba riedelii Lindau
T14171	Coccoloba rosea Meisn.
T14172	Coccoloba salicifolia Wedd.
T14173	Persea chrysophylla L.E.Kopp
T14174	Persea cinerascens Blake
T14175	Persea caerulea (Ruiz & Pav.) Mez
T14176	Persea buchtienii O.C.Schmidt
T14177	Persea corymbosa Mez
T14178	Apinagia riedelii (Bong.) Tul.
T14179	Apinagia pygmaea (Bong.) Tul.
T14180	Apinagia surumuensis (Engl.) P.Royen
T14181	Apinagia ruppioides (Kunth) Tul.
T14182	Jenmaniella ceratophylla Engl.
T14183	Apinagia tenuifolia P.Royen
T14184	Jenmaniella isoetifolia P.Royen
T14185	Jenmaniella ceratophylla var. parva P.Royen
T14186	Jenmaniella jenmanii (Engl.) P.Royen
T14187	Tabebuia impetiginosa (Mart. ex DC.) Standl.
T14188	Schlegelia darienensis Sandwith
T14189	Tabebuia moaensis Britton
T14190	Tabebuia jackiana Ekman ex Urb.
T14191	Jacaranda ekmanii Alain
T14192	Jacaranda cowellii Britton & P.Wilson
T14193	Jacaranda praetermissa Sandwith
T14194	Jenmaniella tridactylitifolia Engl.
T14195	Dioscorea toldosensis R.Knuth
T14196	Rajania hastata L.
T14197	Dioscorea tequendamensis R.Knuth
T14198	Dioscorea therezensis Uline ex R.Knuth
T14199	Rajania bahamensis Knuth
T14200	Dioscorea temascaltepecensis R.Knuth
T14201	Dioscorea tayacajensis R.Knuth
T14202	Dioscorea tarmensis R.Knuth
T14203	Hordeum compressum f. tenuispicatum Stuck.
T14204	Hemarthria caudiculata Steud.
T14205	Jussiaea natans var. emersa Hassl.
T14206	Jussieuia geminiflora Donn.Sm.
T14207	Jussiaea leptocarpa var. angustissima Helwig
T14208	Jussiaea acuminata var. latifolia Griseb.
T14209	Jussiaea repens f. intermedia Hassl.
T14210	Jussiaea hassleriana Chod.
T14211	Jussiaea natans f. latifolia Hassl.
T14212	Coldenia conspicua J.T.Howell
T14213	Utricularia erectiflora A.St.-Hil. & F.Girard
T14214	Pinguicula esseriana B.Kirchner var. esseriana
T14215	Buddleja ovandensis Lund.ex Normen
T14216	Brunellia stenoptera Diels
T14217	Jussiaea repens var. major Hassl.
T14218	Brunellia gentryi Cuatrec.
T14219	Tournefortia herzogii Vaupel
T14220	Bursera denticulata McVaugh & Rzed.
T14221	Bursera crenata P.G.Wilson
T14222	Didymotheca cupressiformis H.Walter
T14223	Humiriastrum obovatum (Benth.) Cuatrec.
T14224	Haloragis acutangula f. obturbinata Orchard
T14225	Haloragis acutangula f. turbinata Orchard
T14226	Haloragis myriocarpa Orchard
T14227	Gonocarpus micranthus subsp. ramosissimus Orchard
T14228	Haloragis odontocarpa f. pterocarpa Orchard
T14229	Haloragodendron glandulosum Orchard
T14230	Haloragis uncatipila Orchard
T14231	Carex tuckermani Boott
T14232	Carex clavata Thunb.
T14233	Setaria merkeri R.A.W. Herrm.
T14234	Setaria lindiensis Pilg.
T14235	Carex saxatilis var. miliaris (Michx.) Bailey
T14236	Cyperus conceptionis Steud.
T14237	Cyperus rigens subsp. arechavaletae (Boeckeler) Pedersen
T14238	Haloragis odontocarpa f. rugosa Orchard
T14239	Cyperus aurescens Boeck.
T14240	Cyperus rigens J.Presl & C.Presl
T14241	Helminthia humifusa Trevir.
T14242	Forrestia pedunculosa Mildbr.
T14243	Setaria schweinfurthii R.A.W. Herrm.
T14244	Catapodium lolium Trab.
T14245	Catabrosa aquatica (L.) Beauv.
T14246	Hypseochloa cameroonensis C.E Hubbard
T14247	Oreochloa elegans (Sennen) A.W. Hill
T14248	Setaria mombassana R.A.W. Herrm.
T14249	Hypseochloa cameroonensis C. E. Hubb.
T14250	Setaria holstii R.A.W. Herrm.
T14251	Carex baileyi Britton
T14252	Carex folliculata var. australis Bailey
T14253	Agrostis pleiophylla Mez.
T14254	Carex sphaerogyna Bak.
T14255	Carex purpureovaginata (Boeckeler)
T14256	Carex pumila Thunb.
T14257	Carex polysticha (Boeckeler)
T14258	Podocarpus totara D. Don
T14259	Podocarpus ferruginea G. Benn. ex D. Don
T14260	Cyperus rufidulus Steud.
T14261	Carex lurida Wahlenb.
T14262	Carex chilensis Brongn. Ex Duperrey
T14263	Carex capricornis Meinsh.
T14264	Carex fascicularis Boott
T14265	Sesuvium microphyllum Willd.
T14266	Carex acutata Boott
T14267	Carex bullata Schukuhr
T14268	Carex oligosperma Michx.
T14269	Phagnalon schweinfurthii var. androssovii (B.Fedtsch.) Qaiser & Lack
T14270	Neobracea acunaiana Lippold
T14271	Scleria ovuligera
T14272	Martretia quadricornis Beille
T14273	Hieracium beyeri Zahn
T14274	Cyperus rigens var. weberbaueri Kük.
T14275	Phagnalon schweinfurthii Sch.Bip. ex Schweinf. var. schweinfurthii
T14276	Ophrys
T14277	Dioscorea nematodes Uline ex. R. Knuth
T14278	Scleria microcarpa f. ovuligera
T14279	Bulbostylis bozomicuris H.Cherm.
T14280	Utricularia purpurea
T14281	Utricularia purpurea Walt.
T14282	Utricularia fimbriata Kunth
T14283	Onosma platyphyllum
T14284	Boscia polyantha Gilg
T14285	Onosma bilabiatum
T14286	Arthrostachys coarctata Link
T14287	Sarcopilea domingensis Urb.
T14288	Aechmea leptantha (Harms) Leme & I. A. Signeira
T14289	Hechtia epigyna Harms
T14290	Bletia x ekmanii M.Serguera & M. Sanchez
T14291	Neostenanthera neurosericea (Diels) Exell
T14292	Grewia
T14293	Eleocharis dregeana Steud.
T14294	Mosiera bissei Urquiola & Z.Acosta
T14295	Calycogonium pseudofloribundum
T14296	Sesleria kalnikensis Javorka
T14297	Guzmania fusispica Mez & Sodiro
T14298	Nasa kuelapensis Weigend
T14299	Scleria sellowiana
T14300	Helianthemum hirtum
T14301	Erysimum dirmilense Yild. & Dinç
T14302	Chamaecrista marianensis A.Barreto & Yakovlev
T14303	Scleria hirtella
T14304	Magnistipula multinervia Burgt
T14305	Scleria lithosperma
T14306	Scleria distans
T14307	Draba handelii O.E.Schulz
T14308	Piper harrisii C.DC.
T14309	Draba granitica Hand.-Mazz.
T14310	Draba globosa Payson
T14311	Draba glomerata Royle
T14312	Draba gracillima Hook.f. & Thomson
T14313	Draba eriopoda Turcz.
T14314	Draba falconeri O.E.Schulz
T14315	Draba franchetii O.E.Schulz
T14316	Eichhornia crassipes (Mart.) Solms
T14317	Piper heydei C.DC.
T14318	Villadia ramosissima Rose
T14319	Piper hieronymi C.DC. ex Kuntze
T14320	Piper herzogii C.DC.
T14321	Piper hassleri C.DC.
T14322	Eichhornia paniculata Solms
T14323	Cabanisia caracasana Klotzsch ex Schltdl.
T14324	Paepalanthus bromelioides Silveira
T14325	Villadia minutiflora Rose
T14326	Villadia squamulosa (S.Wats.) Rose
T14327	Cotyledon virgatum Diels
T14328	Umbilicus mexicanus Schltdl.
T14329	Paepalanthus caespititius Mart.
T14330	Paepalanthus cacuminis Ruhland
T14331	Paepalanthus uleanus Ruhland
T14332	Paepalanthus undulatus Ruhland
T14333	Paepalanthus bradei Moldenke
T14334	Eriocaulon bryoides Bong.
T14335	Paepalanthus brunnescens Ruhland
T14336	Paepalanthus brachyphyllus Ruhland
T14337	Paepalanthus urbanianus Ruhland
T14338	Paepalanthus vellozioides Körn.
T14339	Cardamine tenuirostris Hook. & Arn.
T14340	Paepalanthus damazioi Ruhland
T14341	Paepalanthus vaginatus Körn.
T14342	Cardamine vulgaris Phil.
T14343	Cardamine ovata subsp. lehmannii (Hieron.) O.E.Schulz
T14344	Cardamine lehmanii Hieron.
T14345	Cardamine reniformis Phil.
T14346	Cardamine tenuirostris subsp. affinis O.E.Schulz
T14347	Cardamine tolimensis Planch. & Linden
T14348	Cardamine vulgaris var. micropetala O.E.Schulz
T14349	Cardamine vulgaris prol. oligozyga O.E.Schulz
T14350	Tillandsia tuerckheimii Mez
T14351	Ocotea marowynensis Mez
T14352	Vriesea thyrsoidea Mez
T14353	Cipuropsis subandina Ule
T14354	Ocotea mollifolia Mez & Pittier ex Mez
T14355	Vriesea vasta Mez
T14356	Vriesea urbaniana Harms
T14357	Zygostates aquinoi Schltr.
T14358	Capanemia micromera Barb. Rodr.
T14359	Octomeria juergensii Schltr.
T14360	Ocotea martinicensis Mez
T14361	Ocotea monzonensis Mez
T14362	Ocotea minutiflora O.C.Schmidt
T14363	Bomarea hieronymi Pax
T14364	Alstroemeria glaucescens Kunth
T14365	Bomarea macrocephala Pax
T14366	Bomarea fiebrigiana Kraenzl.
T14367	Menonvillea parvula Phil.
T14368	Bomarea nervosa (Herb.) Baker
T14369	Rhyncholacis penicillata Matthiesen
T14370	Nasturtium mexicanum Moc.Sesse & Cerv. ex DC.
T14371	Dufourea hypnoides A.St.-Hil.
T14372	Menonvillea arachnoidea O.E.Schulz
T14373	Actinodaphne latifolia Teschn.
T14374	Actinodaphne densiflora Teschn.
T14375	Diplotaxis vernalis Phil.
T14376	Nasturtium micropetalum Fisch. & C.A.Mey.
T14377	Hexaptera virens Phil.
T14378	Draba tenuis Barnéoud
T14379	Anthurium colonense Croat
T14380	Actinodaphne ledermannii Teschn.
T14381	Actinodaphne engleriana Teschn.
T14382	Actinodaphne glomerata var. megalocarpa Merr.
T14383	Actinodaphne myriantha Merr.
T14384	Anthurium cupreum Engl.
T14385	Anthurium cotobrusii Croat & Baker
T14386	Anthurium crassinervium Schott
T14387	Capparis cordata Ruiz & Pav.
T14388	Anthurium cupulispathum Croat & Rodriguez
T14389	Capparis cynophallophora L.
T14390	Anthurium crassilaminum Croat
T14391	Anthurium cubense Engl.
T14392	Capparis avicennifolia Kunth
T14393	Capparis avicenniifolia Kunth
T14394	Capparis crotonoides Kunth
T14395	Capparis cynophallophora subsp. isthmensis (Eichl.) Iltis
T14396	Isatis glauca Auch. ex Boiss.
T14397	Isatis exauriculata Bornm.
T14398	Isatis elliptica C.Koch
T14399	Isatis costata C.A.Mey.
T14400	Ampelocera cubensis Griseb.
T14401	Isatis kotschyana Boiss. & Hohen.
T14402	Isatis grossheimii N.Busch
T14403	Isatis glauca var. acuticarpa Bornm.
T14404	Tropaeolum boliviense Loes.
T14405	Isatis gaubae Bornm.
T14406	Isatis emarginata Kar. & Kir.
T14407	Triuris hexophthalma Maas
T14408	Soridium spruceanum Miers
T14409	Ampelocera ruizii Klotzsch
T14410	Ampelocera glabra Kuhlm.
T14411	Piriqueta duarteana var. ulei Urb.
T14412	Euphronia acuminatissima Steyerm.
T14413	Triuris hyalina Miers
T14414	Sciaphila corymbosa Benth.
T14415	Sciaphila albescens Benth.
T14416	Lacandonia schismatica E. Martinez & C.H. Ramos
T14417	Capparis tuerckheimii Donn.Sm.
T14418	Leptocarpus chilensis Mast.
T14419	Capparis tweediana Eichler
T14420	Stegolepis ligulata Maguire
T14421	Anisocapparis speciosa (Griseb.) X.Cornejo & H.H.Iltis
T14422	Triuris brevistylis Donn.Sm.
T14423	Capparis stenosepala Urb.
T14424	Puya mitis Mez
T14425	Puya macrura Mez
T14426	Capparis schunkei J.F.Macbr.
T14427	Capparis angulata Ruiz & Pav.
T14428	Puya oxyantha Mez
T14429	Capparis gaudichaudiana Eichl.
T14430	Draba aretioides Kunth
T14431	Puya longistyla Mez
T14432	Draba argentea O.E.Schulz
T14433	Puya nitida Mez
T14434	Draba arbuscula Hook.f.
T14435	Puya nitida Mez var. nitida
T14436	Anomospermum japurense Mart.
T14437	Cissampelos hirsutissima C.Presl
T14438	Draba alyssoides Kunth
T14439	Cissampelos pilgeri Diels
T14440	Draba araboides Wedd.
T14441	Draba alchemilloides Gilg
T14442	Cissampelos andromorpha DC.
T14443	Cissampelos littoralis A.St.-Hil.
T14444	Anomospermum nitidum Miers
T14445	Cyperus luzulae (L.) Rottb. ex Retz.
T14446	Cissampelos gracilis A.St.-Hil.
T14447	Cyperus luzulae var. entrerianus (Boeckeler) Barros
T14448	Cissampelos pareira var. gardneri Diels
T14449	Coscinium blumeanum Miers
T14450	Disciphania appendiculata Diels
T14451	Cyperus consanguineus Kunth
T14452	Gymnosiphon trinitatis Johow
T14453	Cyperus entrerianus var. parvicapitulatus Kük.
T14454	Gymnosiphon divaricatus (Benth.) Benth. & Hook.f.
T14455	Cyperus botteri Boeckeler
T14456	Benitzia suaveolens H.Karst.
T14457	Cyperus ciliolatus Boeckeler
T14458	Hexapterella gentianoides Urb.
T14459	Gymnosiphon tenellus Urb.
