T10667	Clitambonites (Vellamo) emarginatus (Pahlen)
T10668	Clitambonites (Vellamo) parvus Öpik, 1930
T10669	Clitambonites (Vellamo) pyramidalis (Pahlen, 1877)
T10670	Clitambonites (Vellamo) pyramidalis arcuatus Öpik, 1930
T10671	Clitambonites (Vellamo) pyramidalis pahleni Öpik, 1930
T10672	Clitambonites (Vellamo) pyramidalis simplex Öpik, 1930
T10673	Clitambonites (Vellamo) ultimus Öpik, 1930
T10674	Clitambonites (Vellamo) viruanus Öpik, 1930
T10675	Clitambonites adscendens Pander
T10676	Clitambonites marginatus Pahlen
T10677	Clitambonites maximus (Pander, 1830)
T10678	Clitambonites maximus circularis Öpik
T10679	Clitambonites maximus devius Öpik, 1930
T10680	Clitambonites maximus lyra Öpik, 1930
T10681	Clitambonites maximus Pander
T10682	Clitambonites schmidti (Pahlen, 1877)
T10683	Clitambonites schmidti epigonus Öpik
T10684	Clitambonites schmidti septatus Öpik
T10685	Clitambonites squamatus (Pahlen)
T10686	Clitambonites squamatus Pahlen
T10687	Clonograptus
T10688	Clostera anachoreta (Denis et Schiffermüller, 1775)
T10689	Clostera anastomosis (Linnaeus, 1758)
T10690	Clostera curtula (Linnaeus, 1758)
T10691	Clostera pigra (Hufnagel, 1766)
T10692	Clymenia annulata Mstr.
T10693	Clymenia
T10694	Clyptosphaerites leuchtenbergi Volborth
T10695	Cnemidiastrum rimulosum Goldf.
T10696	Cnemidiastrum stellatum
T10697	Coccosteus trautscholdi (Eastman, 1897)
T10698	Cochlicopa lubrica (Müller 1774)
T10699	Cochlicopa lubrica (Muller, 1774
T10700	Cochlicopa lubrica (Muller, 1774)
T10701	Cochlioceras commune (Wahlenberg)
T10702	Cochlodina laminata (Montagu 1803)
T10703	Codonophyllum rhizobolon (Dybowski, 1873)
T10704	Coelodonta antiquitatis (Blumenbach, 1807)
T10705	Coeloptychium agaricoides Goldfuss 1826
T10706	Coelosphaeridium kohtlaense Bekker, 1924
T10707	Coelosphaeridium
T10708	Coenites juniperinus Eichwald, 1829
T10709	Coenonympha arcania (Linnaeus, 1761)
T10710	Coenonympha glycerion (Borkhausen, 1788)
T10711	Coenonympha hero (Linnaeus, 1761)
T10712	Coenonympha pamphilus (Linnaeus, 1758)
T10713	Coenonympha tullia (Müller, 1764)
T10714	Coenophila subrosea (Stephens, 1829)
T10715	Coenothyris vulgaris
T10716	Colias hyale (Linnaeus, 1758)
T10717	Colias palaeno (Linnaeus, 1761)
T10718	Collenia nudosa Walcott , 1914
T10719	Colobochyla salicalis (Denis & Schiffermüller, 1775)
T10720	Colocasia coryli (Linnaeus, 1758)
T10721	Colostygia aptata (Hübner, 1813)
T10722	Colostygia pectinataria (Knoch, 1781)
T10723	Colotois pennaria (Linnaeus, 1761)
T10724	Comasphaeridium brachyspinosum Kiryanov, 1974
T10725	Comasphaeridium latviense
T10726	Comasphaeridium longispinosum Hagenfeldt, 1989
T10727	Comasphaeridium molliculum Moczyd?owska & Vidal, 1988
T10728	Comasphaeridium strigosum Jankauskas, 1976
T10729	Conchidium biloculare (Hisinger, 1799)
T10730	Conchidium
T10731	Conchoprimitia gammae (Öpik, 1935)
T10732	Conchoprimitia gammae Öpik, 1935
T10733	Conchoprimitia socialis (Brögger, 1882)
T10734	Condylopyge rex (Barrande, 1846)
T10735	Conichnus conicus Männil, 1966
T10736	Conistra vaccinii (Linnaeus, 1761)
T10737	Conocardium crenatum Steinberger
T10738	Conocardium trapezoidale A. Roemer
T10739	Conocephalus striatus Emmrich, 1839
T10740	Conoclypeus osiris
T10741	Conocoryphe laticeps Angelin
T10742	Conocoryphe sulzeri (Schlotheim, 1823)
T10743	Conocoryphe ulrichi Resser and Endo
T10744	Conolichas aequilobus Steinhardt
T10745	Conolichas deflexus Angelin
T10746	Conolichas eichwaldi (Nieszkowski, 1857)
T10747	Conolichas pahleni Schmidt
T10748	Conolichas peri Warburg
T10749	Conolichas schmidti Dames
T10750	Conolichas triconicus Dames
T10751	Constellaria limitaris (Ulrich, 1879)
T10752	Constellaria polystomella Nicholson, 1875
T10753	Constellaria teres Hayes and Ulrich, 1903
T10754	Conularia bohemica Barrande
T10755	Conularia cancellata Sandberger
T10756	Conularia fecunda Barrande
T10757	Conularia grandis Barrande
T10758	Conularia
T10759	Conularia trentonensis Hall
T10760	Conus (Leptoconus) semperi Speyer
T10761	Copperia tubiformis Walcott, 1914
T10762	Corbicula (Loxoptychodon) cuneiformis Sowerby 1817
T10763	Corbicula augheyi White
T10764	Corbicula faujasi Desh
T10765	Corbis melingi
T10766	Corbula deshayesea Buv.
T10767	Corbula ovata A. Roemer
T10768	Corbula
T10769	Cordylodus
T10770	Cornulites cellulosus Herringshaw, Thomas and Smith, 2007
T10771	Cornulites semiapertus Öpik, 1930
T10772	Cornulites
T10775	Cornulites stromatoporoides Vinn and Wilson, 2010
T10776	Corophioides erraticus R. Richter
T10777	Corophioides helmerseni Öpik, 1929
T10778	Corophioides
T10779	Coryphidium elegans Cramer, Allam, Kanes and Díez, 1974
T10780	Coscinia cribraria (Linnaeus, 1758)
T10781	Coscinia striata (Linnaeus, 1758)
T10782	Coscinotrypa praenuntia (Bassler, 1911)
T10783	Cosmia pyralina (Denis & Schiffermüller, 1775)
T10784	Cosmia trapezina (Linnaeus, 1758)
T10785	Cosmoceras jason Rein
T10786	Cosmorhoe ocellata (Linnaeus, 1758)
T10787	Cosmotriche lobulina lobulina (Denis & Schiffermüller, 1775)
T10788	Cossus cossus (Linnaeus, 1758)
T10789	Costispirifer arenosus (Conrad, 1839)
T10790	Crania antiqua
T10791	Craniophora ligustri (Denis & Schiffermüller, 1775)
T10792	Craspedobolbina permira Sarv, 1968
T10793	Craspedobolbina
T10794	Crassatella barthingii Roemer
T10795	Crassoseptaria virve (Rõõmusoks, 1985)
T10796	Cratisularia fenestrata
T10797	Credneria triacuminata Hampe
T10798	Crepicephalus iowaensis Owen, 1852
T10799	Crinoidenstiele
T10800	Cristallinium cambriense (Slavikova, 1968) Vanguestaine 1978
T10802	Cristallinium randomense (Martin, 1981) Martin, 1988
T10803	Cristellaria rotulata
T10804	Crocallis elinguaria (Linnaeus, 1758)
T10805	Cromus aransiens Barrande
T10806	Cromus beaumontii Barrande
T10807	Cromus bohemicus Barrande
T10808	Cromus intercostatus Barrande
T10809	Cromyocrinus simplex
T10810	Crossopterygidae
T10811	Crotalocrinites rugosus (Miller)
T10812	Crotalocrinites rugosus varrelülid
T10813	Crotalocrinites
T10814	Crypsedra gemmea (Treitschke, 1825)
T10816	Cryptocala chardinyi (Boisduval, 1829)
T10817	Cryptochorda stromboides (Hermannsen 1781)
T10818	Cryptograptus murchisoni (Carruthers, 1858)
T10819	Cryptolithus tesselatus Green
T10820	Cryptonella rectirostris Hall, 1860
T10821	Cryptozoon grabaui Resser and Endo
T10822	Cryptozoon
T10823	Ctenentoma umbonata (Steusloff, 1895)
T10824	Ctenentoma levis (Sarv, 1959)
T10825	Ctenoceras schmidti Noetling, 1884
T10826	Ctenoceras sweeti Kröger & Isakar
T10827	Ctenoceras sweeti Kröger & Isakar, 2006
T10828	Ctenocrinus decadactylus F. Roemer
T10829	Ctenocrinus typus Braun
T10830	Ctenodonta logani Salter, 1859
T10831	Cucullia absinthii (Linnaeus, 1761)
T10832	Cucullia argentea (Hufnagel, 1766)
T10833	Cucullia umbratica (Linnaeus, 1758)
T10834	Cupido (Cupido) minimus (Fuessly, 1775)
T10835	Cupressites ullmanni
T10836	Cupressocrinites gracilis Goldfuss, 1831
T10837	Cupressocrinus abbreviatus Goldf.
T10838	Cupressocrinus crassus Goldfuss 1831
T10839	Cupressocrinus nodosus Sandberger and Sandberger
T10840	Curtoceras teres (Eichwald)
T10841	Cyanthophyllum explanatum Goldfuss
T10842	Cyanthophyllum fluxuosum Goldfuss
T10843	Cyanthophyllum grande Barrande
T10844	Cyathaxonia cornu Michelin
T10845	Cyatheites arborescens Göpperl
T10846	Cyathocrinites rugosus Goldf.
T10847	Cyathocrinus pinnatus Goldf.
T10848	Cyathocystis rhizophora Schmidt
T10849	Cyathophylloides irregularis Dybowski
T10850	Cyathophylloides kassariensis Dybowski
T10851	Cyathophyllum angustinus (Edwards & Haime)
T10852	Cyathophyllum articulatum (Edwards & Haime)
T10853	Cyathophyllum dianthus Goldf.
T10854	Cyathophyllum explanatum Goldf.
T10855	Cyathophyllum flexuosum (Edwards & Haime)
T10856	Cyathophyllum gracile Münster
T10857	Cyathophyllum grayi (Edwards & Haime)
T10858	Cyathophyllum guadrigenium Goldf.
T10859	Cyathophyllum heliantoides (Goldf.)
T10860	Cyathophyllum hexagonum Goldf.
T10861	Cyathophyllum hypocrateniforma Goldf.
T10862	Cyathophyllum primaecum Pfeiniger
T10863	Cyathophyllum pseudoceratites (Edwards & Haime)
T10864	Cyathophyllum qadrigeminum (Goldf.)
T10865	Cyathophyllum radians Edw. & Heyne
T10866	Cyathophyllum
T10867	Cyathophyllum turbinatum Goldf.
T10868	Cyathophyllum vermiculare Goldf.
T10869	Cyathophyllum vermiculare Goldfuss
T10870	Cybele (Cybele) bellatula Dalman, 1827
T10871	Cybele (Cybele) grewingki Schmidt, 1881
T10872	Cybele coronata Schmidt, 1881
T10873	Cybele rex Nieszkowski, 1857
T10874	Cybele xiphere Öpik, 1925
T10875	Cybosia mesomella (Linnaeus, 1758)
T10876	Cyclendoceras
T10877	Cyclocrinites spasskii Eichwald
T10878	Cyclocrinus
T10879	Cyclocrinus spasski Eichwald
T10880	Cyclolites undulata Lam.
T10881	Cyclonema (C.) hiiumaa Teichert
T10882	Cyclonema hiiumaa Teichert, 1928
T10883	Cyclonema lineatum Koken, 1897
T10884	Cyclophora albipunctata (Hufnagel, 1767)
T10885	Cyclophora pendularia (Clerck, 1759)
T10886	Cyclophora punctaria (Linnaeus, 1758)
T10887	Cylindraspis latispinosa Sandberger
T10888	Cymatiogale columellifera
T10889	Cymatiogale
T10893	Cymatiogalea aspergillum Martin, 1988
T10894	Cymatiogalea bellicosa Deunff, 1961
T10895	Cymatiogalea cristata (Downie 1958) Rauscher 1973
T10896	Cymatiogalea cuvillieri (Deunff, 1961) Deunff 1964
T10897	Cymatiogalea dentalea
T10898	Cymatiogalea deunffii Jardiné, Combaz, Magloire, Peniguel and Vachey 1974, 1974
T10899	Cymatiogalea messaoudensis Jardiné, Combaz, Magloire, Peniguel and Vachey 1974, 1974
T10904	Cymatiogalea virgulta Martin, 1988
T10905	Cymatiogalea wironia
T10907	Cymatiosphaera capsulara Jankauskas, 1976
T10908	Cymatiosphaera postii Jankauskas, 1976
T10909	Cymatiosphaera
T10911	Cyphaspis barrandei Corda
T10912	Cyphaspis burmeisteri Barrande
T10913	Cyphaspis depressa Barrande
T10914	Cyphaspis elegantulus Angelin, 1854
T10915	Cyphaspis planifrons Eichwald, 1861
T10916	Cyphotrypa stidhami (Ulrich, 1863)
T10917	Cyphotrypa wilmingtonensis Ulrich & Bassler, 1904
T10918	Cypressocrinus elongatus Goldf.
T10919	Cypressocrinus gracilis Goldf.
T10920	Cypridina nitida A. Roemer
T10921	Cyprina rotundata A. Braun
T10922	Cyprina rotundata Braun
T10923	Cyprina rotundata valatis
T10924	Cyprina vetusta Roemer
T10925	Cyrena brommi
T10926	Cyrena tenuistriata Desh.
T10927	Cyrtia exporrecta (Wahlenberg, 1821)
T10928	Cyrtina hamiltonensis Hall, 1857
T10929	Cyrtoceras ambiquum Barrande
T10930	Cyrtoceras angulosum Schmidt
T10931	Cyrtoceras depressum Goldfuss
T10932	Cyrtoceras elongatum Barrande
T10933	Cyrtoceras imperiale Barrande
T10934	Cyrtoceras intermedium Barrande
T10935	Cyrtoceras perelegans Barrande
T10936	Cyrtoceras plebeium Barrande
T10937	Cyrtoceras subuloideum Barrande
T10938	Cyrtodonta rotundata Bekker, 1921
T10939	Cyrtograptus
T10940	Cyrtometopus clavifrons Dalman
T10941	Cyrtometopus plautini Schmidt, 1881
T10942	Cyrtonotella barbara Öpik
T10943	Cyrtonotella kukersiana (Wysogorski)
T10944	Cyrtorizoceras uncum Stumbur
T10945	Cyrtospirifer archiaci (Murchison, 1840)
T10946	Cystiphyllum conifollis ( Hall, 1876)
T10947	Cystiphyllum americanum Edward & Heyne
T10948	Cystiphyllum lamellosum Goldf.
T10949	Cystiphyllum vesiculosum Goldfuss
T10950	Cystiphyllum vesiculosum Phil.
T10951	Cystoblastus kokeni Jaekel, 1918
T10952	Cytherea beyrichi Semp.
T10953	Cytherea incrassata Sowbery
T10954	Cytherea incrassata Sowerby
T10955	Cytherea splendida Mer.
T10956	Cytherina fugax u gregaria Barrande
T10957	Cytherina gerlonga Barrande
T10958	Cytherina gregaria Barrande
T10959	Cytherina memoranda Barrande
T10960	Cytherina pelagia Barrande
T10961	Cytherina prunella Barrande
T10962	Dactylocrinus oligoptilis (Pacht.)
T10963	Dactylocrinus oligoptilus (Pacht)
T10964	Dactylogonia luhai (Sokolskaja)
T10965	Dadoxylon tchichatcheffi Goeppert
T10966	Dalejina hybrida (Sowerby)
T10967	Dalejina
T10968	Dalila incumbens
T10969	Dalmanella kegelensis Alichova, 1954
T10970	Dalmanella navis Öpik, 1930
T10971	Dalmanella wesenbergensis Wysogorski
T10972	Dalmania caudata Barrande
T10973	Dalmanites dubia Barrande
T10974	Dalmanites limulurus (Green, 1832)
T10975	Dalmanites phillipsi Barrande
T10976	Dalmanites rugosa Corda
T10977	Dalmanites socialis var. proaeva Emm.
T10978	Dalmanitina socialis Barrande
T10979	Daphnis nerii (Linnaeus, 1758)
T10980	Dartmuthia gemmifera Patten, 1931
T10981	Dartmuthia
T10982	Dasydiacrodium caudatum Vanguestaine, 1973
T10983	Dasydiacrodium obsonum Martin, 1988
T10984	Dasypolia templi (Thunberg, 1792)
T10985	Dawsonoceras compactum Stumbur
T10986	Dawsonoceras fenetratum (Eichwald, 1860)
T10987	Dawsonoceras infernum Stumbur
T10988	Dawsonoceras largeum Stumbur
T10989	Deilephila elpenor elpenor (Linnaeus, 1758)
T10990	Deilephila porcellus (Linnaeus, 1758)
T10991	Deileptenia ribeata (Clerck, 1759)
T10992	Dekayella foliacea Ulrich and Bassler, 1904
T10993	Dekayella praenuntia simplex Ulrich, 1893
T10994	Dekayella singularis (Ulrich, 1890)
T10995	Dekayella ulrichi (Nicholson, 1881)
T10996	Dekayia maculata James, 1881
T10997	Delthyris acuminata Hall
T10998	Delthyris curtaena (Dalm.)
T10999	Delthyris elevata Dalman
T11000	Delthyris granuliformis Hall
T11001	Delthyris mucronata Hall
T11002	Delthyris
T11003	Deltote bankiana (Fabricius, 1775)
T11004	Demospongiae Sollas, 1885
T11005	Dendrodus
T11006	Dendrolimus pini pini (Linnaeus, 1758)
T11007	Densastroma podolicum (Yavorsky, 1929)
T11008	Densiphyllum thomsoni Dybowski, 1873
T11009	Dentalium avenarium Roemer
T11010	Dentalium fissura Lamarck
T11011	Diachrysia chrysitis (Linnaeus, 1758)
T11012	Diachrysia tutti (Kostrovicki, 1961)
T11013	Diacrisia sannio (Linnaeus, 1758)
T11014	Dianulites fastigiatus Eichwald
T11015	Dianulites grandis Bassler
T11016	Diaphora mendica (Clerck, 1759)
T11017	Diarsia brunnea (Denis & Schiffermüller, 1775)
T11018	Diarsia dahlii (Hübner, 1813)
T11019	Diarsia mendica (Fabricius, 1775)
T11020	Diarsia rubi (Vieweg, 1790)
T11021	Dictyonema aluvereum Obut et Rytzk
T11022	Dictyonema
T11023	Dictyotidium hasletianum Vanguestaine, 1974
T11024	Dictyotidium microreticulatum Hagenfeldt, 1989
T11025	Dictyotidium operculatum Siverzeva & Volkova,
T11026	Dictyotidium priscum Kiryanov & Volkova, 1979
T11027	Didymothyris didyma (Dalman,1828)
T11028	Didymothyris didyma (Dalman)
T11029	Dielasma romingeri Hall
T11030	Diestoceras conulus (Eichwald)
T11031	Dimeropyge minuta Öpik, 1937
T11032	Dinorthis (Plaesiomys) saxbyana Oraspõld, 1959
T11033	Dinorthis (Plaesiomys) solaris (Buch)
T11034	Dionide formosa Barrande
T11035	Diphyphyllum minus A. Roemer
T11036	Dipleura dekayi Green, 1832
T11037	Diplobune quercyi (Filhol , 1877)
T11038	Diplocraterion helmerseni (Öpik, 1929)
T11039	Diplocraterion parallelum Torell, 1870
T11040	Diplograptus bekkeri Öpik, 1927
T11041	Diplograptus portumus Eichwald
T11042	Diplotrypa bicornis (Eichwald, 1829)
T11043	Diplotrypa bicornis Eichwald
T11044	Diplotrypa lamellaris Bekker, 1921
T11045	Diplotrypa moniliformis Bassler, 1911
T11046	Diplotrypa petropolitana (Nichoson, 1879)
T11047	Diplotrypa petropolitana Nicholson, 1879
T11048	Diplotrypa petropolitana petropolitana (Nicholson, 1879)
T11049	Diplotrypa petropolitana petropolitana Nicholson, 1879
T11050	Diplotrypa pyramidalis Bekker
T11051	Diplotrypa westoni Ulrich, 1889
T11052	Dipterus
T11054	Discina gibba Lamarck
T11055	Discina
T11056	Discoceras antiquissimus (Eichwald)
T11057	Discoceras
T11058	Discoidal crinoid holdfast
T11059	Ditrypa arietina McIntosh, 1923
T11060	Dittopora colliculata (Eichwald, 1856)
T11061	Dittopora magnipora Bekker, 1921
T11062	Dodecaceria caulleryi Dehorne, 1933
T11063	Dolerorthis rustica osiliensis (Schrenk)
T11064	Dolichometopus suecicus Angelin, 1854
T11065	Donax
T11066	Dreissena polymorpha Pallas, 1771
T11067	Drepana curvatula (Borkhausen, 1790)
T11068	Drepana falcataria (Linnaeus, 1758)
T11069	Dromiopsis rugosa Schlotheim 1820
T11070	Drymonia ruficornis (Hufnagel, 1766)
T11071	Dualina
T11072	Dypterygia scabriuscula (Linnaeus, 1758)
T11073	Dyptychosteus
T11074	Dysstroma citrata (Linnaeus, 1761)
T11075	Dysstroma latefasciata (Blöcker, 1908)
T11076	Dysstroma truncata (Hufnagel, 1767)
T11077	Dystactella aedilis (Eichwald)
T11078	Earias clorana (Linnaeus, 1761)
T11079	Ecclimadictyon microvesiculosum (Riabinin, 1951)
T11080	Echinoconus conicus Ag
T11081	Echinoconus roemeri Desor
T11082	Echinocorys vulgaris Breynius 1732
T11083	Echinoencrinites angulosus (Pander, 1830)
T11084	Echinolampas
T11085	Echinoneus ovatus Münster
T11086	Echinosphaerites aurantium Gyll.
T11087	Echinosphaerites aurantium infra Hecker
T11088	Echinosphaerites aurantium suprum Hecker
T11089	Echinus pusillus Münst
T11090	Ecliptopera capitata (Herrich-Schäffer, 1839)
T11091	Ecliptopera silaceata (Denis & Schiffermüller, 1775)
T11092	Eilema complana (Linnaeus, 1758)
T11093	Eilema deplana (Esper, 1787)
T11094	Eilema griseola (Hübner, 1803)
T11095	Eilema lurideola (Zincken, 1817)
T11096	Eilema lutarella (Linnaeus, 1758)
T11097	Eilema sororcula (Hufnagel, 1766)
T11098	Elaeacrinus verneuilli F. Römer
T11099	Elaphria venustula (Hübner, 1790)
T11100	Eldonia ludwigi Walcott, 1911
T11101	Electrophaes corylata (Thunberg, 1792)
T11102	Elegantacpis reticornis Heintz
T11103	Eleutherocrania gibberosa Huene, 1899
T11104	Eliasum microgranulatum Hagenfeldt, 1989
T11105	Elliptocephalus asaphoides Emmons, 1849
T11106	Elliptocyprites nonumbonatus (Hessland, 1949)
T11107	Elliptocyprites nonumbonatus (Hessland, 1949)
T11108	Ellypsocephalus hoffi Schlotheim
T11109	Elrathia hoboi Resser and Endo, 1937
T11110	Ena
T11111	Enargia paleacea (Esper, 1788)
T11112	Encrinuroides seebachi Schmidt
T11113	Encrinurus kiltsiensis Rosenstein, 1941
T11114	Encrinurus pilistverensis Rosenstein, 1941
T11115	Encrinurus punctatus (Wahlenberg, 1821)
T11116	Encrinurus rumbaensis Rosenstein, 1941
T11117	Encrinurus seebachi Schmidt
T11118	Encrinurus
T11119	Encrinus granulosus Münster.
T11120	Encrinus liliformis
T11121	Encrinus liliiformis
T11122	Encrinus liliiformis Miller
T11123	Encrinus varians Münster
T11124	Endoceras commune Wahlenberg, 1820
T11125	Endoceras duplex Wahlenberg, 1818
T11126	Endoceras iucundum Stumbur
T11127	Endoceras magnum Stumbur
T11128	Endoceras
T11129	Endoceras vaginatum (Schlotheim, 1813)
T11130	Endoceras vertebrale Eichwald, 1860
T11131	Endromis versicolora (Linnaeus, 1758)
T11132	Ennomos alniaria (Linnaeus, 1758)
T11133	Ennomos autumnaria (Werneburg, 1859)
T11134	Ennomos erosaria (Denis & Schiffermüller, 1775)
T11135	Ennomos fuscantaria (Haworth, 1809)
T11136	Entomis sigma Krause, 1889
T11137	Eobromidella cicatriosa Sarv, 1959
T11138	Eofletcheria orvikui (Sokolov, 1955)
T11139	Eofletcheria tubulus (Dybowski, 1873)
T11140	Eoleperditia
T11141	Eoorthis
T11142	Eoplectodonta aluverensis
T11143	Eoplectodonta duvalii (Davidson)
T11144	Eoplectodonta schmidti (Lindström)
T11145	Eospiringerina sulevi Jaanusson
T11146	Ephippiorthoceras magnum Stumbur
T11147	Epione repandaria (Hufnagel, 1767)
T11148	Epione vespertaria (Linnaeus, 1767)
T11149	Epirranthis diversata (Denis & Schiffermüller, 1775)
T11150	Epirrhoe alternata (Müller, 1764)
T11151	Epirrhoe galiata (Denis & Schiffermüller, 1775)
T11152	Epirrhoe hastulata (Hübner, 1790)
T11153	Epirrhoe pupillata (Thunberg, 1788)
T11154	Epirrhoe tristata (Linnaeus, 1758)
T11155	Epirrita autumnata (Borkhausen, 1794)
T11156	Epirrita dilutata (Denis & Schiffermüller, 1775)
T11157	Erannis defoliaria (Clerck, 1759)
T11158	Erebia ligea (Linnaeus, 1758)
T11159	Eriditidae
T11160	Eridophyllum frictum Edward & Heyne
T11161	Eridotrypa aedilis (Eichwald, 1855)
T11162	Eridotrypa minor (Ulrich, 1893)
T11163	Eriogaster lanestris (Linnaeus, 1758)
T11164	Erynnis tages (Linnaeus, 1758)
T11165	Eschara dichotoma
T11166	Escharopora recta Hall, 1847
T11167	Esthonipora communis Bassler
T11168	Estiastra minima Volkova, 1969
T11169	Estlandia marginata Pahlen
T11170	Estlandia marginata (Pahlen)
T11171	Estlandia marginata aspera Öpik
T11172	Estlandia pyron pyron (Eichwald, 1840)
T11173	Estlandia pyron silicificata Öpik
T11174	Estonioceras
T11175	Estoniops exilis Eichwald
T11176	Estonirhynchia estonica (H. Schmidt, 1954)
T11177	Estonomena estonensis (Bekker, 1921)
T11178	Estonomena estonensis (Bekker)
T11179	Estonomena kalevi Rõõmusoks, 2004
T11180	Estonomena lindae Rõõmusoks, 1989
T11181	Eublemma minutata (Fabricius, 1794)
T11182	Eucalyptocrinites
T11184	Eucalyptocrinus rosaceus Goldf.
T11185	Euchalcia modestoides Poole, 1989
T11186	Euchoeca nebulata (Scopoli, 1763)
T11187	Euclidia glyphica (Linnaeus, 1758)
T11188	Euconulus fulvus (Müller, 1774)
T11189	Eugnorisma (Metagnorisma) depuncta (Linnaeus, 1761)
T11190	Eugraphe sigma (Denis & Schiffermüller, 1775)
T11191	Eulithis mellinata (Fabricius, 1787)
T11192	Eulithis populata (Linnaeus, 1758)
T11193	Eulithis prunata (Linnaeus, 1758)
T11194	Eulithis pyraliata (Denis & Schiffermüller, 1775)
T11195	Eulithis pyropata (Hübner, 1809)
T11196	Eulithis testata (Linnaeus, 1761)
T11197	Euloma ornatum Angelin, 1854
T11198	Euomphalus (Straparollus) circinalis Goldf.
T11199	Euomphalus annulatus Phill.
T11200	Euomphalus archiaci Goldfuss
T11201	Euomphalus articulatus Goldfuss
T11202	Euomphalus bronnii Goldfuss
T11203	Euomphalus catenulatus Hisinger
T11204	Euomphalus coluber Barrande
T11205	Euomphalus delphinuloides (Goldf.)
T11206	Euomphalus funatus (Sowerby)
T11207	Euomphalus goldfussii d'Arch. & Verneuil
T11208	Euomphalus labadages d'Orb.
T11209	Euomphalus laevis d'Orb.
T11210	Euomphalus planorbis Roemer
T11211	Euomphalus radiatus Goldf.
T11212	Euomphalus rugosus (Sowerby)
T11213	Euomphalus sculptus (Sow.)
T11214	Euomphalus serpuna de Kon.
T11215	Euomphalus
T11216	Euomphalus striatus d'Orb.
T11217	Euomphalus wahlenbergii Goldfuss
T11218	Euphydryas aurinia (Rottemburg, 1775)
T11219	Euphydryas maturna (Linnaeus, 1758)
T11220	Euphyia biangulata (Haworth, 1809)
T11221	Euphyia unangulata (Haworth, 1809)
T11222	Eupithecia abietaria (Goeze, 1781)
T11223	Eupithecia absinthiata (Clerck, 1759)
T11224	Eupithecia actaeata Walderdorff, 1869
T11225	Eupithecia assimilata Doubleday, 1856
T11226	Eupithecia centaureata (Denis & Schiffermüller, 1775)
T11227	Eupithecia conterminata Lienig, 1846
T11228	Eupithecia denotata (Hübner, 1813)
T11229	Eupithecia exiguata (Hübner, 1813)
T11230	Eupithecia gelidata Möschler, 1860
T11231	Eupithecia icterata (de Villers, 1789)
T11232	Eupithecia indigata (Hübner, 1813)
T11233	Eupithecia innotata (Hufnagel, 1767)
T11234	Eupithecia intricata (Zetterstedt, 1839)
T11235	Eupithecia inturbata (Hübner, 1817)
T11236	Eupithecia lanceata (Hübner, 1825)
T11237	Eupithecia lariciata (Freyer, 1841)
T11238	Eupithecia linariata (Denis & Schiffermüller, 1775)
T11239	Eupithecia nanata (Hübner, 1813)
T11240	Eupithecia pimpinellata (Hübner, 1813)
T11241	Eupithecia plumbeolata (Haworth, 1809)
T11242	Eupithecia pusillata (Denis & Schiffermüller, 1775)
T11243	Eupithecia pygmaeata (Hübner, 1799)
T11244	Eupithecia satyrata (Hübner, 1813)
T11245	Eupithecia selinata Herrich-Schäffer, 1861
T11246	Eupithecia simpliciata (Haworth, 1809)
T11247	Eupithecia sinuosaria (Eversmann, 1848)
T11248	Eupithecia subfuscata (Haworth, 1809)
T11249	Eupithecia subumbrata (Denis & Schiffermüller, 1775)
T11250	Eupithecia succenturiata (Linnaeus, 1758)
T11251	Eupithecia tantillaria Boisduval, 1840
T11252	Eupithecia tenuiata (Hübner, 1813)
T11253	Eupithecia tripunctaria Herrich-Schäffer, 1852
T11254	Eupithecia trisignaria Herrich-Schäffer, 1848
T11255	Eupithecia valerianata (Hübner, 1813)
T11256	Eupithecia venosata (Fabricius, 1787)
T11257	Eupithecia virgaureata Doubleday, 1861
T11258	Eupithecia vulgata (Haworth, 1809)
T11259	Euplexia lucipara (Linnaeus, 1758)
T11260	Euprimites (Euprimites) anisus Jaanusson, 1957
T11261	Euprimites (Euprimites) effusus Jaanusson, 1957
T11262	Euprimites ansisus Jaanusson, 1957
T11263	Euprimites reticulogranulatus Hessland, 1949
T11264	Eupsilia transversa (Hufnagel, 1766)
T11265	Eurois occulta (Linnaeus, 1758)
T11266	Eurypterus fischeri Eichwald
T11267	Eustroma reticulata (Denis & Schiffermüller, 1775)
T11268	Euthrix potatoria potatoria (Linnaeus, 1758)
T11269	Euxoa
T11270	Euxoa (Euxoa) recussa (Hübner, 1817)
T11271	Euxoa cursoria (Hufnagel, 1766)
T11272	Euxoa nigricans (Linnaeus, 1761)
T11273	Euxoa tritici (Linnaeus, 1761)
T11274	Evenkiella
T11275	Exogyra renisformis
T11276	Exogyra virgula
T11277	Falcaria lacertinaria (Linnaeus, 1758)
T11278	Favastria hypocrateriforme Goldf.
T11279	Favositella exerta Bassler
T11280	Favositella laxata Ulrich
T11281	Favositella
T11282	Favosites alveolaris
T11283	Favosites cervicornis d'Orbigny
T11284	Favosites favosus (Goldfuss, 1826)
T11285	Favosites forbesi (Edwards & Haime)
T11286	Favosites gotlandicus Lamarck
T11287	Favosites polymorpha
T11288	Favosites polymorpha var. tuberasiramasa Goldfuss
T11289	Favosites pseudoforbesi ohersaarensis Klaamann,1962
T11290	Favosites
T11291	Favosites vectorinus Klaamann, 1962
T11292	Favosites vicinalis Klaamann, 1962
